bin.chrom	bin.start	bin.start.abspos	bin.end	bin.length	mappable.positions	gc.content	chrom.numeric	chrom	chrompos	abspos
22	32726543	2862455263	33309795	583252	495339	0.454330204	22	22	32726543	2862455263
22	33309795	2863038515	33868563	558768	495339	0.434103241	22	22	33309795	2863038515
22	33868563	2863597283	34411680	543117	495339	0.440588308	22	22	33868563	2863597283
22	34411680	2864140400	34944405	532725	495339	0.406432963	22	22	34411680	2864140400
22	34944405	2864673125	35509265	564860	495339	0.426987218	22	22	34944405	2864673125
22	35509265	2865237985	36066239	556974	495339	0.487941987	22	22	35509265	2865237985
22	36066239	2865794959	36629804	563565	495339	0.426781294	22	22	36066239	2865794959
22	36629804	2866358524	37192519	562715	495339	0.49617835	22	22	36629804	2866358524
22	37192519	2866921239	37721166	528647	495340	0.515809226	22	22	37192519	2866921239
22	37721166	2867449886	38289938	568772	495339	0.538992777	22	22	37721166	2867449886
22	38289938	2868018658	38891020	601082	495339	0.521644301	22	22	38289938	2868018658
22	38891020	2868619740	39490687	599667	495339	0.489154814	22	22	38891020	2868619740
22	39490687	2869219407	40053039	562352	495339	0.530420448	22	22	39490687	2869219407
22	40053039	2869781759	40596866	543827	495339	0.443607986	22	22	40053039	2869781759
22	40596866	2870325586	41174392	577526	495339	0.446906286	22	22	40596866	2870325586
22	41174392	2870903112	41776001	601609	495339	0.465809188	22	22	41174392	2870903112
22	41776001	2871504721	42373877	597876	495340	0.50133807	22	22	41776001	2871504721
22	42373877	2872102597	42984455	610578	495339	0.503786576	22	22	42373877	2872102597
22	42984455	2872713175	43575342	590887	495339	0.507880525	22	22	42984455	2872713175
22	43575342	2873304062	44107087	531745	495339	0.498453206	22	22	43575342	2873304062
22	44107087	2873835807	44655795	548708	495339	0.489750468	22	22	44107087	2873835807
22	44655795	2874384515	45200570	544775	495339	0.522285347	22	22	44655795	2874384515
22	45200570	2874929290	45756753	556183	495339	0.501604688	22	22	45200570	2874929290
22	45756753	2875485473	46304864	548111	495339	0.463721764	22	22	45756753	2875485473
22	46304864	2876033584	46844475	539611	495340	0.539655418	22	22	46304864	2876033584
22	46844475	2876573195	47391771	547296	495339	0.514549714	22	22	46844475	2876573195
22	47391771	2877120491	47920692	528921	495339	0.488749738	22	22	47391771	2877120491
22	47920692	2877649412	48448525	527833	495339	0.446533279	22	22	47920692	2877649412
22	48448525	2878177245	48969248	520723	495339	0.499004269	22	22	48448525	2878177245
22	48969248	2878697968	49497595	528347	495339	0.517722255	22	22	48969248	2878697968
22	49497595	2879226315	50021575	523980	495339	0.498988511	22	22	49497595	2879226315
22	50021575	2879750295	50623270	601695	495339	0.534579795	22	22	50021575	2879750295
22	50623270	2880351990	51304566	681296	495340	0.547233525	22	22	50623270	2880351990
X	0	2881033286	862832	862832	499011	0.49263124	23	23	0	2881033286
X	862832	2881896118	1768811	905979	499012	0.492097003	23	23	862832	2881896118
X	1768811	2882802097	2461522	692711	499012	0.462918792	23	23	1768811	2882802097
X	2461522	2883494808	3070207	608685	499012	0.443968555	23	23	2461522	2883494808
X	3070207	2884103493	3668255	598048	499012	0.42530031	23	23	3070207	2884103493
X	3668255	2884701541	4331460	663205	499012	0.406109725	23	23	3668255	2884701541
X	4331460	2885364746	4879810	548350	499012	0.375218382	23	23	4331460	2885364746
X	4879810	2885913096	5419798	539988	499012	0.373532375	23	23	4879810	2885913096
X	5419798	2886453084	5955710	535912	499012	0.380140769	23	23	5419798	2886453084
X	5955710	2886988996	6507515	551805	499012	0.393796722	23	23	5955710	2886988996
X	6507515	2887540801	7068692	561177	499012	0.410793742	23	23	6507515	2887540801
X	7068692	2888101978	7615074	546382	499012	0.398042029	23	23	7068692	2888101978
X	7615074	2888648360	8217293	602219	499012	0.390345135	23	23	7615074	2888648360
X	8217293	2889250579	8790727	573434	499012	0.391952692	23	23	8217293	2889250579
X	8790727	2889824013	9330354	539627	499012	0.405695045	23	23	8790727	2889824013
X	9330354	2890363640	9882370	552016	499011	0.459397916	23	23	9330354	2890363640
X	9882370	2890915656	10421182	538812	499012	0.436976162	23	23	9882370	2890915656
X	10421182	2891454468	11027644	606462	499012	0.389688784	23	23	10421182	2891454468
X	11027644	2892060930	11568785	541141	499012	0.392372783	23	23	11027644	2892060930
X	11568785	2892602071	12113068	544283	499012	0.390335542	23	23	11568785	2892602071
X	12113068	2893146354	12652102	539034	499012	0.390715613	23	23	12113068	2893146354
X	12652102	2893685388	13223174	571072	499012	0.413730668	23	23	12652102	2893685388
X	13223174	2894256460	13771711	548537	499012	0.408668877	23	23	13223174	2894256460
X	13771711	2894804997	14331126	559415	499012	0.398723667	23	23	13771711	2894804997
X	14331126	2895364412	14884426	553300	499012	0.37737936	23	23	14331126	2895364412
X	14884426	2895917712	15438053	553627	499012	0.38828128	23	23	14884426	2895917712
X	15438053	2896471339	15987360	549307	499012	0.400133259	23	23	15438053	2896471339
X	15987360	2897020646	16556900	569540	499012	0.395329564	23	23	15987360	2897020646
X	16556900	2897590186	17134840	577940	499012	0.423800048	23	23	16556900	2897590186
X	17134840	2898168126	17681239	546399	499012	0.418077266	23	23	17134840	2898168126
X	17681239	2898714525	18223307	542068	499012	0.416759521	23	23	17681239	2898714525
X	18223307	2899256593	18794153	570846	499011	0.416108723	23	23	18223307	2899256593
X	18794153	2899827439	19363759	569606	499012	0.432147836	23	23	18794153	2899827439
X	19363759	2900397045	19921788	558029	499012	0.435113587	23	23	19363759	2900397045
X	19921788	2900955074	20478236	556448	499012	0.40764456	23	23	19921788	2900955074
X	20478236	2901511522	21037015	558779	499012	0.383122845	23	23	20478236	2901511522
X	21037015	2902070301	21598712	561697	499012	0.363137065	23	23	21037015	2902070301
X	21598712	2902631998	22145684	546972	499012	0.400733493	23	23	21598712	2902631998
X	22145684	2903178970	22689580	543896	499012	0.387456425	23	23	22145684	2903178970
X	22689580	2903722866	23233839	544259	499012	0.369474827	23	23	22689580	2903722866
X	23233839	2904267125	23821400	587561	499012	0.411312187	23	23	23233839	2904267125
X	23821400	2904854686	24431920	610520	499012	0.427481491	23	23	23821400	2904854686
X	24431920	2905465206	24981465	549545	499012	0.402243674	23	23	24431920	2905465206
X	24981465	2906014751	25548292	566827	499012	0.396126155	23	23	24981465	2906014751
X	25548292	2906581578	26093698	545406	499012	0.365549701	23	23	25548292	2906581578
X	26093698	2907126984	26659739	566041	499012	0.367922112	23	23	26093698	2907126984
X	26659739	2907693025	27204214	544475	499012	0.360121218	23	23	26659739	2907693025
X	27204214	2908237500	27756010	551796	499011	0.359654655	23	23	27204214	2908237500
X	27756010	2908789296	28302276	546266	499012	0.366678505	23	23	27756010	2908789296
X	28302276	2909335562	28856571	554295	499012	0.367719355	23	23	28302276	2909335562
X	28856571	2909889857	29401482	544911	499012	0.360899303	23	23	28856571	2909889857
X	29401482	2910434768	29931284	529802	499012	0.362023926	23	23	29401482	2910434768
X	29931284	2910964570	30489821	558537	499012	0.384076614	23	23	29931284	2910964570
X	30489821	2911523107	31050431	560610	499012	0.399894757	23	23	30489821	2911523107
X	31050431	2912083717	31603130	552699	499012	0.388518886	23	23	31050431	2912083717
X	31603130	2912636416	32128972	525842	499012	0.360121481	23	23	31603130	2912636416
X	32128972	2913162258	32655876	526904	499012	0.354064498	23	23	32128972	2913162258
X	32655876	2913689162	33198668	542792	499012	0.363612581	23	23	32655876	2913689162
X	33198668	2914231954	33736139	537471	499012	0.353779088	23	23	33198668	2914231954
X	33736139	2914769425	34275942	539803	499012	0.358599341	23	23	33736139	2914769425
X	34275942	2915309228	34816753	540811	499012	0.363873886	23	23	34275942	2915309228
X	34816753	2915850039	35363726	546973	499012	0.368466085	23	23	34816753	2915850039
X	35363726	2916397012	35906908	543182	499012	0.368058956	23	23	35363726	2916397012
X	35906908	2916940194	36456599	549691	499011	0.353813324	23	23	35906908	2916940194
X	36456599	2917489885	37008466	551867	499012	0.379105835	23	23	36456599	2917489885
X	37008466	2918041752	37664968	656502	499012	0.391700275	23	23	37008466	2918041752
X	37664968	2918698254	38198168	533200	499012	0.388994749	23	23	37664968	2918698254
X	38198168	2919231454	38734864	536696	499012	0.394584644	23	23	38198168	2919231454
X	38734864	2919768150	39271059	536195	499012	0.418043809	23	23	38734864	2919768150
X	39271059	2920304345	39801240	530181	499012	0.472583891	23	23	39271059	2920304345
X	39801240	2920834526	40355838	554598	499012	0.485493997	23	23	39801240	2920834526
X	40355838	2921389124	40933964	578126	499012	0.425533534	23	23	40355838	2921389124
X	40933964	2921967250	41534105	600141	499012	0.424770179	23	23	40933964	2921967250
X	41534105	2922567391	42089361	555256	499012	0.390401905	23	23	41534105	2922567391
X	42089361	2923122647	42647283	557922	499012	0.3859518	23	23	42089361	2923122647
X	42647283	2923680569	43202667	555384	499012	0.374614681	23	23	42647283	2923680569
X	43202667	2924235953	43749367	546700	499012	0.395747211	23	23	43202667	2924235953
X	43749367	2924782653	44299846	550479	499012	0.396888891	23	23	43749367	2924782653
X	44299846	2925333132	44922225	622379	499012	0.417173459	23	23	44299846	2925333132
X	44922225	2925955511	45463142	540917	499011	0.387649122	23	23	44922225	2925955511
X	45463142	2926496428	46030590	567448	499012	0.392164568	23	23	45463142	2926496428
X	46030590	2927063876	46621456	590866	499012	0.413970342	23	23	46030590	2927063876
X	46621456	2927654742	47205771	584315	499012	0.440621925	23	23	46621456	2927654742
X	47205771	2928239057	47792671	586900	499012	0.434159141	23	23	47205771	2928239057
X	47792671	2928825957	48563484	770813	499012	0.453715752	23	23	47792671	2928825957
X	48563484	2929596770	49163767	600283	499012	0.49889802	23	23	48563484	2929596770
X	49163767	2930197053	49921815	758048	499012	0.416217545	23	23	49163767	2930197053
X	49921815	2930955101	50515247	593432	499012	0.403242724	23	23	49921815	2930955101
X	50515247	2931548533	51099519	584272	499012	0.400255361	23	23	50515247	2931548533
X	51099519	2932132805	51751201	651682	499012	0.393042926	23	23	51099519	2932132805
X	51751201	2932784487	53151167	1399966	499012	0.427331503	23	23	51751201	2932784487
X	53151167	2934184453	53723965	572798	499012	0.447615041	23	23	53151167	2934184453
X	53723965	2934757251	54362103	638138	499012	0.418056909	23	23	53723965	2934757251
X	54362103	2935395389	55003088	640985	499012	0.427969453	23	23	54362103	2935395389
X	55003088	2936036374	55666372	663284	499012	0.396961181	23	23	55003088	2936036374
X	55666372	2936699658	56304595	638223	499011	0.391170484	23	23	55666372	2936699658
X	56304595	2937337881	56995524	690929	499012	0.397558939	23	23	56304595	2937337881
X	56995524	2938028810	57624787	629263	499012	0.384260635	23	23	56995524	2938028810
X	57624787	2938658073	58231639	606852	499012	0.392446593	23	23	57624787	2938658073
X	58231639	2939264925	62017944	3786305	499012	0.393597599	23	23	58231639	2939264925
X	62017944	2943051230	62749579	731635	499012	0.381185974	23	23	62017944	2943051230
X	62749579	2943782865	63351207	601628	499012	0.394910144	23	23	62749579	2943782865
X	63351207	2944384493	63978581	627374	499012	0.396776086	23	23	63351207	2944384493
X	63978581	2945011867	64614655	636074	499012	0.382696039	23	23	63978581	2945011867
X	64614655	2945647941	65222576	607921	499012	0.42171598	23	23	64614655	2945647941
X	65222576	2946255862	65820646	598070	499012	0.382886619	23	23	65222576	2946255862
X	65820646	2946853932	66426861	606215	499012	0.378753413	23	23	65820646	2946853932
X	66426861	2947460147	67012124	585263	499012	0.382011164	23	23	66426861	2947460147
X	67012124	2948045410	67612254	600130	499012	0.386992818	23	23	67012124	2948045410
X	67612254	2948645540	68183153	570899	499012	0.451790947	23	23	67612254	2948645540
X	68183153	2949216439	68733160	550007	499012	0.462623203	23	23	68183153	2949216439
X	68733160	2949766446	69314259	581099	499011	0.402077787	23	23	68733160	2949766446
X	69314259	2950347545	69908876	594617	499012	0.419611279	23	23	69314259	2950347545
X	69908876	2950942162	70538246	629370	499012	0.430652875	23	23	69908876	2950942162
X	70538246	2951571532	71278180	739934	499012	0.444084202	23	23	70538246	2951571532
X	71278180	2952311466	71840883	562703	499012	0.426628257	23	23	71278180	2952311466
X	71840883	2952874169	72726489	885606	499012	0.399510618	23	23	71840883	2952874169
X	72726489	2953759775	73357329	630840	499012	0.394520005	23	23	72726489	2953759775
X	73357329	2954390615	73947665	590336	499012	0.410395097	23	23	73357329	2954390615
X	73947665	2954980951	74581104	633439	499012	0.388010527	23	23	73947665	2954980951
X	74581104	2955614390	75237730	656626	499012	0.391569935	23	23	74581104	2955614390
X	75237730	2956271016	75909509	671779	499012	0.383638071	23	23	75237730	2956271016
X	75909509	2956942795	76568637	659128	499012	0.392128691	23	23	75909509	2956942795
X	76568637	2957601923	77227817	659180	499012	0.393729275	23	23	76568637	2957601923
X	77227817	2958261103	77842766	614949	499012	0.382508143	23	23	77227817	2958261103
X	77842766	2958876052	78406595	563829	499012	0.368377646	23	23	77842766	2958876052
X	78406595	2959439881	78969233	562638	499012	0.365183297	23	23	78406595	2959439881
X	78969233	2960002519	79562205	592972	499011	0.372666838	23	23	78969233	2960002519
X	79562205	2960595491	80162233	600028	499012	0.372034305	23	23	79562205	2960595491
X	80162233	2961195519	80753798	591565	499012	0.366625815	23	23	80162233	2961195519
X	80753798	2961787084	81331945	578147	499012	0.363715456	23	23	80753798	2961787084
X	81331945	2962365231	81883901	551956	499012	0.357562922	23	23	81331945	2962365231
X	81883901	2962917187	82449405	565504	499012	0.364856836	23	23	81883901	2962917187
X	82449405	2963482691	83031102	581697	499012	0.361676268	23	23	82449405	2963482691
X	83031102	2964064388	83583491	552389	499012	0.358882961	23	23	83031102	2964064388
X	83583491	2964616777	84148359	564868	499012	0.359485756	23	23	83583491	2964616777
X	84148359	2965181645	84727465	579106	499012	0.369586915	23	23	84148359	2965181645
X	84727465	2965760751	85308081	580616	499012	0.370950852	23	23	84727465	2965760751
X	85308081	2966341367	85881777	573696	499012	0.364789017	23	23	85308081	2966341367
X	85881777	2966915063	86435989	554212	499012	0.356932004	23	23	85881777	2966915063
X	86435989	2967469275	86996625	560636	499012	0.360790245	23	23	86435989	2967469275
X	86996625	2968029911	87553607	556982	499012	0.360078064	23	23	86996625	2968029911
X	87553607	2968586893	88114371	560764	499011	0.359217068	23	23	87553607	2968586893
X	88114371	2969147657	89082836	968465	499012	0.354028282	23	23	88114371	2969147657
X	89082836	2970116122	90385771	1302935	499012	0.360027169	23	23	89082836	2970116122
X	90385771	2971419057	91493288	1107517	499012	0.362123561	23	23	90385771	2971419057
X	91493288	2972526574	92611995	1118707	499012	0.359423871	23	23	91493288	2972526574
X	92611995	2973645281	93154795	542800	499012	0.363686441	23	23	92611995	2973645281
X	93154795	2974188081	93699056	544261	499012	0.363382642	23	23	93154795	2974188081
X	93699056	2974732342	94259120	560064	499012	0.359974931	23	23	93699056	2974732342
X	94259120	2975292406	94805310	546190	499012	0.354675113	23	23	94259120	2975292406
X	94805310	2975838596	95364095	558785	499012	0.364254588	23	23	94805310	2975838596
X	95364095	2976397381	95951968	587873	499012	0.376999794	23	23	95364095	2976397381
X	95951968	2976985254	96498246	546278	499012	0.361328847	23	23	95951968	2976985254
X	96498246	2977531532	97064935	566689	499012	0.383204897	23	23	96498246	2977531532
X	97064935	2978098221	97615825	550890	499012	0.370431484	23	23	97064935	2978098221
X	97615825	2978649111	98182563	566738	499012	0.367053206	23	23	97615825	2978649111
X	98182563	2979215849	98721225	538662	499012	0.357617578	23	23	98182563	2979215849
X	98721225	2979754511	99276335	555110	499011	0.360962692	23	23	98721225	2979754511
X	99276335	2980309621	99851436	575101	499012	0.390833958	23	23	99276335	2980309621
